id	filename	md5	size	state
ae5c29bc-b591-4c83-aa1f-e7c81ebe1b2c	TCGA-DY-A1DG-01Z-00-DX1.14B8412B-2A42-4340-BE32-299693AADAF6.svs	e05d826647304197138bf7a284250aa4	1794820113	released
9fe5d442-dd87-494d-be24-946955ce5993	TCGA-EI-7002-01Z-00-DX1.3f2935be-16fc-4a41-990a-8ab7f8fe6c85.svs	f8ea4dcbf593fde863bf916186a01327	155493799	released
9c92b298-2508-45ee-b0df-51dc69ca8076	TCGA-EF-5830-01Z-00-DX1.618859B2-6B71-4BF8-9679-3C3EAC4BA2C5.svs	f2b0be452f45940d44aced50c736a516	615618149	released
31170edc-9c08-429b-98d5-582f06b21f23	TCGA-F5-6861-01Z-00-DX1.011b771b-f52e-412e-9352-1578349beaf1.svs	243b3014e9adc538f1a70766483b9e3c	342985059	released
e21c9e88-7bd1-437a-bc2d-bb3d90d58b4d	TCGA-AF-A56K-01Z-00-DX1.5870355A-679E-4E4C-8A00-B13C6F2A3FF2.svs	55f79d9a07232c5d00c903780f86e6ed	1117918871	released
dba7e35b-6134-4e4d-89a3-25eceddc4f64	TCGA-AG-A014-01Z-00-DX1.B1C4F8FA-B049-413B-9759-77FEC8B433C1.svs	ad443d3a1341c7e032d61ec17a380047	288194984	released
6eace3bf-a318-4243-b749-4424759fe5ab	TCGA-AF-3400-01Z-00-DX1.b5c266c7-b465-4478-8058-cdf3f35dff38.svs	63a1019df1dbbde61b1f426dff559599	358436805	released
2aea4905-2b73-4ab2-a132-158de1075434	TCGA-AF-5654-01Z-00-DX1.2ec3177c-f20b-4c32-9e05-29283bbac185.svs	1cdb60ec42366d8ffc330dcfccf0f358	153197807	released
6143ac22-e90a-44fc-aefc-7ca42199a9e6	TCGA-AF-4110-01Z-00-DX1.cb8de1f0-0b38-4271-af5f-33655693e35e.svs	3d443cd14c037b0baff6388c60aca0d6	285367537	released
870a6271-484b-497c-85cb-4d96fab310b3	TCGA-AH-6643-01Z-00-DX1.054a48b8-a5f3-4c9b-bd2e-5d48c55d57af.svs	005a3326b2bdd51fc54206982c5e0bd6	239290889	released
85511357-162d-4f7a-bbb9-9ac16f59ed4b	TCGA-EI-6512-01Z-00-DX1.edf24f1e-381b-4c14-aabc-9aa30e84c5d7.svs	a10f386fae33540feda2c21692db4444	969119737	released
