id	filename	md5	size	state
2b574486-757a-4f0f-b13e-badb4d3de680	TCGA-D5-6929-01Z-00-DX1.5e555bba-87b2-440c-b6d4-e6fec3f7bf3a.svs	c7d22a21c0a85ceda50086e7b879800d	1184647143	released
cc333dcc-fc16-4b2c-9a86-cd3ff7590cf0	TCGA-G4-6299-01Z-00-DX1.22701e3b-7bfb-45ad-9382-842b2da0387a.svs	606beff43d321bc391aa6c14d18fd739	895608509	released
8e7617af-e4e7-451c-b32f-d48149f2e51a	TCGA-AY-A69D-01Z-00-DX1.94582A46-7470-4265-8371-23BC246431EE.svs	c323d4f8120a73d522040f50b4a7367d	633994446	released
03068c47-2d13-4396-b72a-a750ced7936c	TCGA-A6-2671-01Z-00-DX1.13d1a0d9-78cd-4cfc-b670-34a79ebe52ee.svs	e6a9812e8c5772d1a416a9bccd96e539	162512031	released
38e7fe62-b58f-4af8-ab84-b98d40a4b599	TCGA-AA-A00A-01Z-00-DX1.B51DF257-6110-404C-9B20-A3C3453788F6.svs	49db1f9e52da048ee75aa86a8702c328	854744872	released
d180735e-11d3-4513-9281-ed690645bd14	TCGA-G4-6626-01Z-00-DX1.20e7691e-9ef5-4278-a7d4-3967e36f24d5.svs	58d17ccb045234d182e89288e6d23cc3	545658843	released
5f586d76-05de-458a-a62c-4989fa79ddcb	TCGA-AA-3982-01Z-00-DX1.2d2e4de6-5b8e-4fbb-a9a8-4fbb48b5492a.svs	51f40512c89b64c07714a924cacdc87d	315995056	released
808d9956-e4a1-45ec-ac2a-74800cd14c45	TCGA-AU-3779-01Z-00-DX1.4134005A-8A79-46DC-8737-B3C8AAC2DFCA.svs	7a6da2970059e8f26620400454ff042f	216962640	released
990af7eb-c244-4b1c-8b38-bb4c4328e6c9	TCGA-CM-4750-01Z-00-DX1.250ea50f-3aae-4fcd-9ba9-25cf2115525f.svs	26277fd7c7a02f7fc41be0bb8009c270	1255908505	released
dcc94838-617f-4e8f-ba5e-e0f1c553df75	TCGA-AA-3552-01Z-00-DX1.84133d42-9a39-44b5-a1ec-a5382650c939.svs	6cea14c6d2bc32581944f89c23c9b866	288649760	released
